Hour,date,Topic,tweets,Male,MaleHate,FemaleHate
0,01-12-2022,4,8,4,0,0
0,01-12-2022,5,3,2,1,0
0,01-12-2023,0,2,1,0,0
0,01-12-2023,1,1,0,0,0
0,01-12-2023,4,1,1,0,0
0,01-13-2022,0,12,7,2,1
0,01-13-2022,1,6,4,1,0
0,01-13-2022,4,6,4,1,0
0,01-13-2022,5,5,2,1,0
0,01-13-2023,0,8,4,0,2
0,01-13-2023,1,2,0,0,2
0,01-13-2023,5,6,4,0,0
0,01-14-2022,0,11,6,1,0
0,01-14-2022,1,3,2,0,0
0,01-14-2022,4,6,3,0,0
0,01-14-2022,5,4,2,1,0
0,01-14-2023,0,17,11,7,0
0,01-14-2023,1,3,0,0,0
0,01-14-2023,2,8,8,4,0
0,01-14-2023,4,3,0,0,0
0,01-14-2023,5,3,3,3,0
0,01-15-2022,0,18,9,2,1
0,01-15-2022,1,5,2,1,0
0,01-15-2022,4,9,4,0,0
0,01-15-2022,5,8,5,1,0
0,01-15-2023,0,12,0,0,0
0,01-15-2023,1,3,0,0,0
0,01-15-2023,4,3,0,0,0
0,01-15-2023,5,6,0,0,0
0,01-16-2022,0,12,6,0,0
0,01-16-2022,1,3,2,1,0
0,01-16-2022,2,5,2,0,0
0,01-16-2022,4,9,5,1,0
0,01-16-2022,5,2,2,1,0
0,01-16-2023,0,1,1,0,0
0,01-16-2023,1,1,1,0,0
0,01-17-2022,0,14,8,2,1
0,01-17-2022,1,8,5,0,0
0,01-17-2022,4,5,3,0,0
0,01-17-2022,5,8,5,1,0
0,01-17-2023,0,25,12,3,6
0,01-17-2023,1,6,6,0,0
0,01-17-2023,2,12,6,3,6
0,01-17-2023,4,6,0,0,0
0,01-17-2023,5,1,0,0,0
0,01-18-2022,0,13,8,1,1
0,01-18-2022,1,7,3,0,0
0,01-18-2022,4,7,3,1,0
0,01-18-2022,5,5,3,1,0
0,01-18-2023,0,15,6,0,3
0,01-18-2023,2,6,0,0,3
0,01-18-2023,4,3,3,0,0
0,01-18-2023,5,6,3,0,0
0,01-19-2022,0,13,8,2,1
0,01-19-2022,1,8,5,0,0
0,01-19-2022,3,15,8,1,1
0,01-19-2022,4,8,5,0,0
0,01-19-2022,5,3,1,1,0
0,01-19-2023,0,3,0,0,0
0,01-19-2023,5,3,0,0,0
0,01-20-2022,0,29,16,2,2
0,01-20-2022,1,10,6,1,0
0,01-20-2022,2,5,3,1,0
0,01-20-2022,4,24,14,2,2
0,01-20-2022,5,3,1,1,0
0,01-21-2022,0,24,13,3,2
0,01-21-2022,1,19,10,2,1
0,01-21-2022,4,12,6,1,0
0,01-21-2022,5,8,4,0,0
0,01-21-2023,0,4,4,2,0
0,01-21-2023,2,4,4,2,0
0,01-22-2022,0,18,10,1,1
0,01-22-2022,1,21,11,1,1
0,01-22-2022,2,5,3,1,0
0,01-22-2022,4,8,5,1,0
0,01-22-2022,5,4,2,1,0
0,01-22-2023,0,12,6,2,0
0,01-22-2023,1,2,2,0,0
0,01-22-2023,2,4,4,2,0
0,01-22-2023,4,4,0,0,0
0,01-22-2023,5,2,0,0,0
0,01-23-2022,0,25,13,3,2
0,01-23-2022,1,50,27,5,4
0,01-23-2022,3,5,3,0,0
0,01-23-2022,4,5,2,1,0
0,01-23-2022,5,9,5,0,0
0,01-23-2023,0,9,3,0,3
0,01-23-2023,2,6,0,0,3
0,01-23-2023,4,3,3,0,0
0,01-24-2022,0,10,5,1,0
0,01-24-2022,1,7,4,0,0
0,01-24-2022,2,5,3,0,0
0,01-24-2022,4,6,3,0,0
0,01-24-2022,5,3,2,1,0
0,01-24-2023,0,6,3,0,0
0,01-24-2023,1,3,3,0,0
0,01-24-2023,5,3,0,0,0
0,01-25-2022,0,20,11,1,1
0,01-25-2022,1,10,5,1,0
0,01-25-2022,2,5,2,1,0
0,01-25-2022,4,11,7,1,1
0,01-25-2022,5,7,3,1,0
0,01-25-2023,0,21,6,0,3
0,01-25-2023,1,9,0,0,0
0,01-25-2023,2,6,0,0,3
0,01-25-2023,4,6,6,0,0
0,01-26-2022,0,24,14,3,2
0,01-26-2022,1,10,6,0,0
0,01-26-2022,3,25,13,2,2
0,01-26-2022,4,13,8,1,1
0,01-26-2022,5,9,4,1,0
0,01-26-2023,0,15,3,0,3
0,01-26-2023,1,3,0,0,0
0,01-26-2023,4,3,3,0,0
0,01-26-2023,5,9,0,0,3
0,01-27-2022,0,25,14,3,2
0,01-27-2022,1,10,6,0,0
0,01-27-2022,2,5,2,1,0
0,01-27-2022,3,20,11,2,1
0,01-27-2022,4,11,7,1,1
0,01-27-2022,5,12,7,2,1
0,01-27-2023,0,18,15,3,0
0,01-27-2023,1,3,3,0,0
0,01-27-2023,3,6,6,3,0
0,01-27-2023,4,6,3,0,0
0,01-27-2023,5,3,3,0,0
0,01-28-2022,0,24,14,3,2
0,01-28-2022,1,6,4,0,0
0,01-28-2022,2,5,2,0,0
0,01-28-2022,3,10,5,1,0
0,01-28-2022,4,9,4,1,0
0,01-28-2022,5,14,8,1,1
0,01-28-2023,0,9,3,0,3
0,01-28-2023,1,3,0,0,3
0,01-28-2023,4,3,3,0,0
0,01-28-2023,5,3,0,0,0
0,01-29-2022,0,34,18,2,2
0,01-29-2022,1,3,1,0,0
0,01-29-2022,2,10,5,0,0
0,01-29-2022,3,85,46,8,7
0,01-29-2022,4,20,11,2,1
0,01-29-2022,5,10,5,1,0
0,01-29-2023,0,17,6,0,1
0,01-29-2023,1,3,0,0,0
0,01-29-2023,2,2,0,0,1
0,01-29-2023,4,6,3,0,0
0,01-29-2023,5,6,3,0,0
0,01-30-2022,0,28,16,3,2
0,01-30-2022,1,11,7,1,1
0,01-30-2022,3,135,74,11,11
0,01-30-2022,4,17,10,2,1
0,01-30-2022,5,3,2,0,0
0,01-30-2023,0,3,3,0,0
0,01-30-2023,4,3,3,0,0
0,01-31-2022,0,16,8,1,1
0,01-31-2022,1,9,4,0,0
0,01-31-2022,2,5,2,1,0
0,01-31-2022,3,15,9,1,1
0,01-31-2022,4,7,3,1,0
0,01-31-2022,5,6,3,1,0
0,01-31-2023,0,4,0,0,0
0,01-31-2023,5,4,0,0,0
0,02-01-2022,0,20,12,1,1
0,02-01-2022,1,1,0,0,0
0,02-01-2022,3,10,5,0,0
0,02-01-2022,4,9,4,1,0
0,02-01-2022,5,10,5,0,0
0,02-01-2023,0,3,3,0,0
0,02-01-2023,4,2,2,0,0
0,02-01-2023,5,1,1,0,0
0,02-02-2022,0,14,8,2,1
0,02-02-2022,1,6,3,1,0
0,02-02-2022,2,5,3,1,0
0,02-02-2022,3,5,2,0,0
0,02-02-2022,4,8,5,1,0
0,02-02-2022,5,4,3,1,0
0,02-03-2022,0,13,8,1,1
0,02-03-2022,1,5,3,0,0
0,02-03-2022,4,7,3,0,0
0,02-03-2022,5,5,2,1,0
0,02-04-2022,0,17,9,1,1
0,02-04-2022,1,9,5,1,0
0,02-04-2022,3,5,3,0,0
0,02-04-2022,4,7,3,1,0
0,02-04-2022,5,9,4,0,0
0,02-05-2022,0,19,10,1,1
0,02-05-2022,1,7,3,0,0
0,02-05-2022,4,7,3,1,0
0,02-05-2022,5,12,7,1,1
0,02-06-2022,0,24,13,2,2
0,02-06-2022,1,9,5,1,0
0,02-06-2022,2,25,13,2,2
0,02-06-2022,4,13,7,2,1
0,02-06-2022,5,8,5,0,0
0,02-07-2022,0,13,7,2,1
0,02-07-2022,1,2,1,0,0
0,02-07-2022,2,10,5,0,0
0,02-07-2022,4,9,5,1,0
0,02-07-2022,5,3,2,0,0
0,02-08-2022,0,21,11,1,1
0,02-08-2022,1,2,1,1,0
0,02-08-2022,4,10,5,0,0
0,02-08-2022,5,12,7,1,1
0,02-09-2022,0,22,13,3,2
0,02-09-2022,1,11,7,2,1
0,02-09-2022,2,10,5,1,0
0,02-09-2022,4,10,5,0,0
0,02-09-2022,5,10,6,1,0
0,02-10-2022,0,38,20,3,3
0,02-10-2022,1,13,7,2,1
0,02-10-2022,3,5,3,1,0
0,02-10-2022,4,18,10,1,1
0,02-10-2022,5,19,11,2,1
0,02-11-2022,0,23,12,1,1
0,02-11-2022,1,11,6,0,0
0,02-11-2022,4,11,7,1,1
0,02-11-2022,5,11,7,1,1
0,02-12-2022,0,20,11,1,1
0,02-12-2022,1,12,7,2,1
0,02-12-2022,2,5,2,1,0
0,02-12-2022,4,12,6,0,0
0,02-12-2022,5,6,3,1,0
0,02-13-2022,0,21,11,2,1
0,02-13-2022,1,6,4,0,0
0,02-13-2022,4,10,6,0,0
0,02-13-2022,5,10,6,1,0
0,02-14-2022,0,24,13,3,2
0,02-14-2022,1,14,7,1,1
0,02-14-2022,3,10,6,1,0
0,02-14-2022,4,15,8,1,1
0,02-14-2022,5,6,4,1,0
0,02-15-2022,0,19,11,1,1
0,02-15-2022,1,10,5,1,0
0,02-15-2022,3,10,5,0,0
0,02-15-2022,4,8,5,0,0
0,02-15-2022,5,10,5,0,0
0,02-16-2022,0,33,19,3,3
0,02-16-2022,1,25,14,2,2
0,02-16-2022,2,10,6,1,0
0,02-16-2022,4,10,5,0,0
0,02-16-2022,5,19,11,1,1
0,02-17-2022,0,38,21,3,3
0,02-17-2022,1,14,8,1,1
0,02-17-2022,4,21,12,2,1
0,02-17-2022,5,15,8,1,1
0,02-18-2022,0,29,15,2,2
0,02-18-2022,1,6,4,0,0
0,02-18-2022,2,5,3,1,0
0,02-18-2022,4,11,6,1,0
0,02-18-2022,5,18,9,1,1
0,02-19-2022,0,12,7,1,1
0,02-19-2022,1,3,1,0,0
0,02-19-2022,4,4,2,1,0
0,02-19-2022,5,7,3,0,0
0,02-20-2022,0,20,11,1,1
0,02-20-2022,1,13,8,1,1
0,02-20-2022,4,10,5,0,0
0,02-20-2022,5,8,4,1,0
0,02-21-2022,0,22,13,3,2
0,02-21-2022,1,5,3,0,0
0,02-21-2022,2,5,2,1,0
0,02-21-2022,4,9,5,0,0
0,02-21-2022,5,13,7,2,1
0,02-22-2022,0,23,13,2,2
0,02-22-2022,1,14,8,2,1
0,02-22-2022,4,12,6,1,0
0,02-22-2022,5,9,5,1,0
0,02-23-2022,0,24,14,3,2
0,02-23-2022,1,10,5,0,0
0,02-23-2022,3,5,2,0,0
0,02-23-2022,4,16,8,1,1
0,02-23-2022,5,6,4,0,0
0,02-24-2022,0,23,13,3,2
0,02-24-2022,1,7,3,0,0
0,02-24-2022,3,5,2,1,0
0,02-24-2022,4,11,6,0,0
0,02-24-2022,5,11,6,0,0
0,02-25-2022,0,30,16,3,2
0,02-25-2022,1,11,7,1,1
0,02-25-2022,4,10,6,1,0
0,02-25-2022,5,19,10,1,1
0,02-26-2022,0,23,13,2,2
0,02-26-2022,1,12,6,0,0
0,02-26-2022,4,10,5,1,0
0,02-26-2022,5,12,6,1,0
0,02-27-2022,0,26,15,2,2
0,02-27-2022,1,9,4,1,0
0,02-27-2022,4,14,8,2,1
0,02-27-2022,5,10,5,0,0
0,02-28-2022,0,22,12,1,1
0,02-28-2022,1,13,7,1,1
0,02-28-2022,2,5,3,0,0
0,02-28-2022,3,5,2,0,0
0,02-28-2022,4,8,4,0,0
0,02-28-2022,5,11,6,1,0
0,03-01-2022,0,22,12,2,1
0,03-01-2022,1,10,6,0,0
0,03-01-2022,2,10,5,1,0
0,03-01-2022,3,10,6,0,0
0,03-01-2022,4,10,5,1,0
0,03-01-2022,5,9,4,0,0
0,03-02-2022,0,29,15,3,2
0,03-02-2022,1,8,4,0,0
0,03-02-2022,3,20,12,2,1
0,03-02-2022,4,12,6,1,0
0,03-02-2022,5,16,8,2,1
0,03-03-2022,0,25,14,3,2
0,03-03-2022,1,6,3,0,0
0,03-03-2022,2,5,2,1,0
0,03-03-2022,3,10,5,1,0
0,03-03-2022,4,7,3,1,0
0,03-03-2022,5,18,9,2,1
0,03-04-2022,0,27,15,2,2
0,03-04-2022,1,8,5,0,0
0,03-04-2022,4,6,3,1,0
0,03-04-2022,5,22,13,3,2
0,03-05-2022,0,32,18,3,2
0,03-05-2022,1,11,6,1,0
0,03-05-2022,2,10,5,0,0
0,03-05-2022,3,5,3,0,0
0,03-05-2022,4,11,6,1,0
0,03-05-2022,5,20,11,2,1
0,03-06-2022,0,26,14,3,2
0,03-06-2022,1,7,3,1,0
0,03-06-2022,2,40,22,3,3
0,03-06-2022,4,11,7,2,1
0,03-06-2022,5,13,8,2,1
0,03-07-2022,0,50,27,5,4
0,03-07-2022,1,6,4,1,0
0,03-07-2022,3,10,6,1,0
0,03-07-2022,4,9,4,0,0
0,03-07-2022,5,44,25,4,4
0,03-08-2022,0,47,25,4,4
0,03-08-2022,1,17,9,2,1
0,03-08-2022,3,20,12,2,1
0,03-08-2022,4,20,11,2,1
0,03-08-2022,5,25,13,3,2
0,03-09-2022,0,44,24,3,3
0,03-09-2022,1,16,8,1,1
0,03-09-2022,2,20,11,2,1
0,03-09-2022,3,10,5,0,0
0,03-09-2022,4,24,13,3,2
0,03-09-2022,5,16,8,2,1
0,03-10-2022,0,46,26,4,4
0,03-10-2022,1,15,8,1,1
0,03-10-2022,2,15,8,1,1
0,03-10-2022,3,100,56,9,8
0,03-10-2022,4,24,14,2,2
0,03-10-2022,5,14,7,1,1
0,03-11-2022,0,41,22,4,3
0,03-11-2022,1,7,3,0,0
0,03-11-2022,2,5,2,1,0
0,03-11-2022,3,35,19,4,3
0,03-11-2022,4,16,8,2,1
0,03-11-2022,5,24,13,3,2
0,03-12-2022,0,34,18,2,2
0,03-12-2022,1,18,9,2,1
0,03-12-2022,3,5,2,0,0
0,03-12-2022,4,19,11,1,1
0,03-12-2022,5,12,7,1,1
0,03-13-2022,0,16,8,2,1
0,03-13-2022,1,5,2,1,0
0,03-13-2022,4,9,5,1,0
0,03-13-2022,5,6,3,1,0
0,03-14-2022,0,22,13,2,2
0,03-14-2022,1,21,11,1,1
0,03-14-2022,2,5,3,0,0
0,03-14-2022,4,8,5,0,0
0,03-14-2022,5,10,5,1,0
0,03-15-2022,0,24,14,2,2
0,03-15-2022,1,4,2,0,0
0,03-15-2022,2,5,3,1,0
0,03-15-2022,4,13,8,1,1
0,03-15-2022,5,10,6,1,0
0,03-16-2022,0,21,12,1,1
0,03-16-2022,1,7,3,0,0
0,03-16-2022,3,10,5,0,0
0,03-16-2022,4,12,7,1,1
0,03-16-2022,5,8,5,1,0
0,03-17-2022,0,26,15,3,2
0,03-17-2022,1,2,2,0,0
0,03-17-2022,2,10,6,0,0
0,03-17-2022,3,5,2,1,0
0,03-17-2022,4,15,9,1,1
0,03-17-2022,5,11,7,2,1
0,03-18-2022,0,35,20,3,3
0,03-18-2022,1,28,16,2,2
0,03-18-2022,4,23,13,3,2
0,03-18-2022,5,6,3,0,0
0,03-19-2022,0,22,12,2,1
0,03-19-2022,1,16,9,2,1
0,03-19-2022,2,25,13,2,2
0,03-19-2022,3,10,6,0,0
0,03-19-2022,4,15,9,2,1
0,03-19-2022,5,2,2,1,0
0,03-20-2022,0,106,58,9,9
0,03-20-2022,1,17,9,1,1
0,03-20-2022,3,5,3,0,0
0,03-20-2022,4,83,46,7,7
0,03-20-2022,5,20,11,1,1
0,03-21-2022,0,32,17,2,2
0,03-21-2022,1,13,7,1,1
0,03-21-2022,4,19,10,2,1
0,03-21-2022,5,11,7,2,1
0,03-22-2022,0,42,24,3,3
0,03-22-2022,1,20,11,1,1
0,03-22-2022,4,13,7,2,1
0,03-22-2022,5,27,14,2,2
0,03-23-2022,0,35,20,4,3
0,03-23-2022,1,5,3,0,0
0,03-23-2022,4,16,8,2,1
0,03-23-2022,5,20,11,2,1
0,03-24-2022,0,37,21,3,3
0,03-24-2022,1,12,6,1,0
0,03-24-2022,2,5,3,0,0
0,03-24-2022,3,15,8,2,1
0,03-24-2022,4,18,9,1,1
0,03-24-2022,5,17,10,1,1
0,03-25-2022,0,35,19,4,3
0,03-25-2022,1,23,12,1,1
0,03-25-2022,2,5,2,1,0
0,03-25-2022,4,8,4,0,0
0,03-25-2022,5,23,13,3,2
0,03-26-2022,0,27,15,2,2
0,03-26-2022,1,5,3,0,0
0,03-26-2022,3,25,14,3,2
0,03-26-2022,4,19,11,2,1
0,03-26-2022,5,6,3,1,0
0,03-27-2022,0,17,9,2,1
0,03-27-2022,1,4,2,0,0
0,03-27-2022,2,10,5,1,0
0,03-27-2022,4,9,4,0,0
0,03-27-2022,5,7,4,0,0
0,03-28-2022,0,27,14,2,2
0,03-28-2022,1,13,7,2,1
0,03-28-2022,2,10,5,0,0
0,03-28-2022,4,17,10,1,1
0,03-28-2022,5,7,3,0,0
0,03-29-2022,0,25,13,2,2
0,03-29-2022,1,3,2,1,0
0,03-29-2022,2,5,2,1,0
0,03-29-2022,4,16,9,1,1
0,03-29-2022,5,9,4,1,0
0,03-30-2022,0,24,14,2,2
0,03-30-2022,1,9,5,1,0
0,03-30-2022,2,10,5,1,0
0,03-30-2022,3,10,5,1,0
0,03-30-2022,4,13,7,2,1
0,03-30-2022,5,9,4,0,0
0,03-31-2022,0,26,15,2,2
0,03-31-2022,1,11,7,1,1
0,03-31-2022,2,10,6,0,0
0,03-31-2022,3,10,6,1,0
0,03-31-2022,4,15,9,2,1
0,03-31-2022,5,8,5,0,0
0,04-01-2022,0,13,8,1,1
0,04-01-2022,1,11,6,0,0
0,04-01-2022,4,6,4,0,0
0,04-01-2022,5,4,2,1,0
0,04-02-2022,0,21,11,1,1
0,04-02-2022,1,8,4,0,0
0,04-02-2022,4,7,3,1,0
0,04-02-2022,5,13,8,2,1
0,04-03-2022,0,14,8,2,1
0,04-03-2022,1,7,3,1,0
0,04-03-2022,2,10,5,1,0
0,04-03-2022,3,5,3,1,0
0,04-03-2022,4,6,3,0,0
0,04-03-2022,5,5,3,1,0
0,04-04-2022,0,20,12,2,1
0,04-04-2022,1,3,2,0,0
0,04-04-2022,2,10,6,1,0
0,04-04-2022,3,5,2,0,0
0,04-04-2022,4,12,6,0,0
0,04-04-2022,5,7,3,1,0
0,04-05-2022,0,25,13,3,2
0,04-05-2022,1,3,2,1,0
0,04-05-2022,2,20,12,2,1
0,04-05-2022,4,16,8,1,1
0,04-05-2022,5,8,4,0,0
0,04-06-2022,0,18,10,2,1
0,04-06-2022,1,7,4,0,0
0,04-06-2022,3,5,2,1,0
0,04-06-2022,4,10,5,0,0
0,04-06-2022,5,7,4,1,0
0,04-07-2022,0,20,12,1,1
0,04-07-2022,1,5,2,1,0
0,04-07-2022,3,5,2,0,0
0,04-07-2022,4,10,5,1,0
0,04-07-2022,5,9,5,1,0
0,04-08-2022,0,31,18,3,2
0,04-08-2022,1,10,5,1,0
0,04-08-2022,2,20,12,2,1
0,04-08-2022,4,11,6,1,0
0,04-08-2022,5,19,11,1,1
0,04-09-2022,0,26,15,2,2
0,04-09-2022,1,10,6,0,0
0,04-09-2022,3,15,8,2,1
0,04-09-2022,4,11,7,2,1
0,04-09-2022,5,12,6,1,0
0,04-10-2022,0,23,13,2,2
0,04-10-2022,1,4,2,1,0
0,04-10-2022,2,5,2,0,0
0,04-10-2022,3,5,2,1,0
0,04-10-2022,4,8,5,1,0
0,04-10-2022,5,15,8,1,1
0,04-11-2022,0,32,18,3,2
0,04-11-2022,1,4,3,0,0
0,04-11-2022,4,14,7,1,1
0,04-11-2022,5,19,11,2,1
0,04-12-2022,0,36,19,4,3
0,04-12-2022,1,23,12,1,1
0,04-12-2022,2,15,9,1,1
0,04-12-2022,3,5,3,1,0
0,04-12-2022,4,19,11,1,1
0,04-12-2022,5,12,6,1,0
0,04-13-2022,0,40,23,4,3
0,04-13-2022,1,9,4,1,0
0,04-13-2022,3,5,2,1,0
0,04-13-2022,4,22,12,2,1
0,04-13-2022,5,17,9,2,1
0,04-14-2022,0,19,11,1,1
0,04-14-2022,1,6,4,0,0
0,04-14-2022,2,10,5,1,0
0,04-14-2022,4,7,3,1,0
0,04-14-2022,5,11,6,1,0
0,04-15-2022,0,23,12,1,1
0,04-15-2022,1,4,3,0,0
0,04-15-2022,2,10,6,1,0
0,04-15-2022,3,5,3,1,0
0,04-15-2022,4,14,7,2,1
0,04-15-2022,5,8,4,0,0
0,04-16-2022,0,16,9,2,1
0,04-16-2022,1,11,6,1,0
0,04-16-2022,2,30,17,2,2
0,04-16-2022,3,5,2,1,0
0,04-16-2022,4,8,4,1,0
0,04-16-2022,5,5,3,1,0
0,04-17-2022,0,22,12,2,1
0,04-17-2022,1,8,5,0,0
0,04-17-2022,2,5,3,1,0
0,04-17-2022,4,12,7,2,1
0,04-17-2022,5,9,4,0,0
0,04-18-2022,0,38,21,4,3
0,04-18-2022,1,7,3,0,0
0,04-18-2022,2,5,3,0,0
0,04-18-2022,4,21,11,1,1
0,04-18-2022,5,17,9,1,1
0,04-19-2022,0,24,14,3,2
0,04-19-2022,1,9,5,1,0
0,04-19-2022,4,15,8,2,1
0,04-19-2022,5,7,4,0,0
0,04-20-2022,0,26,15,2,2
0,04-20-2022,1,12,6,0,0
0,04-20-2022,4,11,7,1,1
0,04-20-2022,5,13,7,2,1
0,04-21-2022,0,31,17,2,2
0,04-21-2022,1,9,5,0,0
0,04-21-2022,2,10,5,1,0
0,04-21-2022,4,12,7,2,1
0,04-21-2022,5,18,9,2,1
0,04-22-2022,0,25,13,2,2
0,04-22-2022,1,19,10,2,1
0,04-22-2022,2,5,2,0,0
0,04-22-2022,4,10,6,0,0
0,04-22-2022,5,11,6,1,0
0,04-23-2022,0,30,16,2,2
0,04-23-2022,1,36,19,3,3
0,04-23-2022,2,5,2,0,0
0,04-23-2022,4,13,8,2,1
0,04-23-2022,5,10,5,0,0
0,04-24-2022,0,18,9,1,1
0,04-24-2022,1,4,3,1,0
0,04-24-2022,2,5,3,1,0
0,04-24-2022,3,10,6,1,0
0,04-24-2022,4,6,4,0,0
0,04-24-2022,5,12,6,0,0
0,04-25-2022,0,32,18,3,2
0,04-25-2022,1,11,6,0,0
0,04-25-2022,4,19,11,2,1
0,04-25-2022,5,12,6,1,0
0,04-26-2022,0,31,17,2,2
0,04-26-2022,1,11,6,0,0
0,04-26-2022,2,5,3,0,0
0,04-26-2022,4,14,8,1,1
0,04-26-2022,5,16,9,2,1
0,04-27-2022,0,17,10,1,1
0,04-27-2022,1,14,8,2,1
0,04-27-2022,3,15,8,1,1
0,04-27-2022,4,8,5,1,0
0,04-27-2022,5,5,3,1,0
0,04-28-2022,0,35,19,3,3
0,04-28-2022,1,22,13,2,2
0,04-28-2022,2,5,3,1,0
0,04-28-2022,4,14,7,1,1
0,04-28-2022,5,17,9,1,1
0,04-29-2022,0,34,18,2,2
0,04-29-2022,1,15,9,1,1
0,04-29-2022,3,15,9,1,1
0,04-29-2022,4,11,6,1,0
0,04-29-2022,5,21,11,1,1
0,04-30-2022,0,45,24,3,3
0,04-30-2022,1,6,3,1,0
0,04-30-2022,2,10,5,1,0
0,04-30-2022,3,10,6,0,0
0,04-30-2022,4,10,5,0,0
0,04-30-2022,5,36,20,4,3
0,05-01-2022,0,46,26,4,4
0,05-01-2022,1,22,12,1,1
0,05-01-2022,2,5,2,0,0
0,05-01-2022,4,21,11,1,1
0,05-01-2022,5,21,12,1,1
0,05-02-2022,0,31,18,3,2
0,05-02-2022,1,23,12,1,1
0,05-02-2022,4,9,5,1,0
0,05-02-2022,5,19,10,2,1
0,05-03-2022,0,37,20,4,3
0,05-03-2022,1,9,5,1,0
0,05-03-2022,2,5,3,1,0
0,05-03-2022,3,10,5,0,0
0,05-03-2022,4,25,13,3,2
0,05-03-2022,5,10,5,1,0
0,05-04-2022,0,48,26,4,4
0,05-04-2022,1,4,2,0,0
0,05-04-2022,2,30,16,2,2
0,05-04-2022,3,100,56,8,8
0,05-04-2022,4,16,9,2,1
0,05-04-2022,5,28,16,3,2
0,05-05-2022,0,66,37,6,5
0,05-05-2022,1,18,9,1,1
0,05-05-2022,2,10,5,1,0
0,05-05-2022,3,70,39,7,6
0,05-05-2022,4,24,13,2,2
0,05-05-2022,5,39,21,3,3
0,05-06-2022,0,36,19,3,3
0,05-06-2022,1,8,4,0,0
0,05-06-2022,2,5,2,1,0
0,05-06-2022,3,50,27,5,4
0,05-06-2022,4,20,11,2,1
0,05-06-2022,5,13,7,1,1
0,05-07-2022,0,31,18,2,2
0,05-07-2022,1,7,3,1,0
0,05-07-2022,2,10,6,1,0
0,05-07-2022,3,10,6,0,0
0,05-07-2022,4,14,7,1,1
0,05-07-2022,5,16,9,1,1
0,05-08-2022,0,83,45,7,7
0,05-08-2022,1,17,9,2,1
0,05-08-2022,2,5,3,1,0
0,05-08-2022,3,25,14,3,2
0,05-08-2022,4,39,22,3,3
0,05-08-2022,5,44,25,4,4
0,05-09-2022,0,132,72,12,11
0,05-09-2022,1,51,28,5,4
0,05-09-2022,3,5,3,1,0
0,05-09-2022,4,35,20,4,3
0,05-09-2022,5,96,52,9,8
0,05-10-2022,0,96,53,9,8
0,05-10-2022,1,22,13,2,2
0,05-10-2022,3,30,16,3,2
0,05-10-2022,4,20,12,2,1
0,05-10-2022,5,77,42,6,6
0,05-11-2022,0,65,35,5,5
